Date,BLS,Alt,Aquifer
9/19/1938,,274.14,Upper
10/27/1938,,280.14,Upper
11/29/1938,,281.14,Upper
1/9/1939,,281.54,Upper
2/6/1939,,283.54,Upper
3/15/1939,,284.54,Upper
5/11/1939,,279.54,Upper
9/26/1939,,282.54,Upper
10/20/1939,,283.54,Upper
11/15/1939,,282.54,Upper
12/11/1939,,282.54,Upper
2/29/1940,,285.54,Upper
11/29/1940,,278.34,Upper
3/21/1941,,284.54,Upper
11/24/1941,,282.54,Upper
12/18/1941,,282.54,Upper
1/28/1942,,283.54,Upper
2/18/1942,,285.04,Upper
3/10/1942,,283.04,Upper
11/18/1942,,284.84,Upper
12/14/1942,,285.04,Upper
1/15/1943,,282.54,Upper
3/24/1943,,288.54,Upper
4/21/1943,,288.54,Upper
10/1/1943,,283.54,Upper
11/4/1943,,273.54,Upper
12/7/1943,,274.84,Upper
3/16/1944,,277.14,Upper
11/27/1944,,270.54,Upper
12/3/1945,,271.54,Upper
2/1/1946,,273.54,Upper
2/15/1946,,273.34,Upper
7/19/1946,,254.24,Upper
11/15/1946,,266.94,Upper
12/12/1946,,273.54,Upper
9/19/1947,,233.94,Upper
11/6/1947,,251.24,Upper
12/5/1947,,256.44,Upper
1/8/1948,,257.24,Upper
6/7/1948,,240.24,Upper
2/2/1949,,243.94,Upper
11/19/1949,,226.64,Upper
1/30/1950,,235.24,Upper
11/29/1950,,208.54,Upper
1/25/1951,,222.24,Upper
11/28/1951,,190.74,Upper
11/27/1952,,216.24,Upper
1/28/1953,,228.24,Upper
11/27/1953,,208.74,Upper
2/24/1954,,227.74,Upper
11/24/1954,,210.94,Upper
1/31/1955,,228.44,Upper
1/25/1956,,218.44,Upper
1/30/1957,,225.54,Upper
1/27/1958,,238.74,Upper
2/1/1962,,271.94,Upper
9/16/1963,,275.44,Upper
1/29/1964,,273.74,Upper
9/23/1964,,275.84,Upper
1/26/1965,,274.84,Upper
9/27/1965,,275.74,Upper
1/24/1966,,275.34,Upper
2/1/1967,,276.64,Upper
9/27/1967,,316.64,Upper
1/31/1968,,309.64,Upper
9/23/1968,,294.64,Upper
1/30/1969,,291.84,Upper
9/25/1969,,326.44,Upper
1/27/1970,,324.24,Upper
9/22/1970,,310.64,Upper
1/29/1971,,302.94,Upper
9/23/1971,,264.64,Upper
1/24/1972,,281.64,Upper
9/27/1972,,267.64,Upper
9/25/1973,,272.94,Upper
1/31/1974,,275.34,Upper
9/24/1974,,287.04,Upper
1/22/1975,,292.64,Upper
1/31/1975,,290.66,Upper
9/23/1975,,283.66,Upper
1/26/1976,,284.66,Upper
7/21/1976,,277.66,Upper
10/8/1976,,276.66,Upper
1/25/1977,,273.66,Upper
6/13/1977,,268.66,Upper
8/16/1977,,266.66,Upper
10/5/1977,,266.66,Upper
1/25/1978,,265.66,Upper
10/5/1978,,291.66,Upper
1/25/1979,,194.66,Upper
9/24/1979,,295.66,Upper
1/25/1980,,296.66,Upper
9/25/1980,,296.66,Upper
2/5/1981,,302.66,Upper
9/24/1981,,304.66,Upper
1/28/1982,,304.66,Upper
9/29/1982,,305.66,Upper
2/17/1983,,303.66,Upper
9/26/1983,,300.66,Upper
1/31/1984,,236.66,Upper
10/4/1984,,306.66,Upper
1/31/1985,,304.66,Upper
10/1/1985,,306.66,Upper
1/30/1986,,316.66,Upper
10/2/1986,,316.66,Upper
1/29/1987,,316.66,Upper
10/8/1987,,316.66,Upper
1/28/1988,,305.66,Upper
10/6/1988,,318.66,Upper
1/26/1989,,313.66,Upper
10/4/1989,,305.66,Upper
1/24/1990,,331.66,Upper
10/3/1990,,284.96,Upper
1/30/1991,,282.46,Upper
10/2/1991,,276.66,Upper
1/29/1992,,271.66,Upper
10/7/1992,,268.66,Upper
1/26/1993,,271.66,Upper
10/6/1993,,262.16,Upper
1/26/1994,,258.86,Upper
10/5/1994,,260.16,Upper
2/15/1995,,258.46,Upper
10/4/1995,,297.66,Upper
1/10/1996,,300.66,Upper
10/9/1996,,314.86,Upper
1/8/1997,,317.16,Upper
10/8/1997,,318.16,Upper
1/7/1998,,317.76,Upper
10/7/1998,,322.46,Upper
1/6/1999,,323.96,Upper
10/6/1999,,322.76,Upper
1/5/2000,,326.16,Upper
2/27/2001,,318.46,Upper
10/3/2001,,306.66,Upper
1/9/2002,,306.66,Upper
11/7/2002,,288.66,Upper
1/29/2003,,286.46,Upper
10/29/2003,,277.16,Upper
1/28/2004,,273.76,Upper
11/4/2004,,265.16,Upper
1/26/2005,,138.56,Upper
10/19/2005,,271.96,Upper
1/11/2006,,274.76,Upper
10/18/2006,,298.86,Upper
1/11/2007,,300.96,Upper
10/17/2007,,299.66,Upper
1/31/2008,,291.66,Upper
10/9/2008,,277.66,Upper
1/20/2009,,267.66,Upper
10/28/2009,,256.26,Upper
1/12/2010,,250.66,Upper
10/27/2010,,248.16,Upper
1/13/2011,,242.26,Upper
10/18/2011,,300.36,Upper
1/18/2012,,306.46,Upper
10/11/2012,,292.46,Upper
2/20/2013,,281.16,Upper
10/30/2013,,271.56,Upper
1/14/2014,,265.46,Upper
10/2/2014,,251.06,Upper
3/4/2015,,238.26,Upper
3/10/2015,,246.6,Upper
10/9/2015,,251.54,Upper
3/11/2016,,230.12,Upper
11/11/2016,,252.29,Upper
5/10/2017,,350.89,Upper
7/12/2017,,351.49,Upper
8/9/2017,,336.69,Upper
3/14/2018,,300.89,Upper
5/9/2018,,286.89,Upper
11/14/2018,,304.89,Upper
3/13/2019,,345.69,Upper
4/10/2019,,350.69,Upper
5/8/2019,,344.69,Upper
11/1/2019,,305.45,Upper
4/1/2020,,305.69,Upper
12/1/2020,,272.69,Upper
2/1/2021,,271.9,Upper
10/1/2021,,258.69,Upper
3/1/2022,,283.69,Upper
4/7/1936,,282.29,Lower
9/22/1969,,119.09,Lower
1/23/1970,,165.09,Lower
1/26/1970,,172.01,Lower
9/21/1971,,164.71,Lower
1/27/1972,,147.01,Lower
1/30/1973,,174.21,Lower
1/30/1974,,143.01,Lower
9/23/1974,,172.11,Lower
1/20/1975,,136.71,Lower
1/23/1976,,131.11,Lower
10/20/1976,,124.41,Lower
10/11/1977,,100.21,Lower
1/30/1978,,124.71,Lower
10/4/1978,,107.71,Lower
1/15/1979,,153.71,Lower
9/26/1979,,149.71,Lower
1/15/1980,,163.71,Lower
9/24/1980,,105.71,Lower
1/27/1981,,127.71,Lower
9/22/1981,,98.71,Lower
1/25/1982,,125.71,Lower
9/27/1982,,124.71,Lower
2/16/1983,,144.71,Lower
9/26/1983,,147.71,Lower
1/30/1984,,127.71,Lower
10/4/1984,,139.71,Lower
1/30/1985,,168.71,Lower
10/13/1985,,144,Lower
1/30/1986,,176.71,Lower
3/16/1986,,128,Lower
10/2/1986,,161.71,Lower
10/12/1986,,151,Lower
1/29/1987,,181.71,Lower
3/8/1987,,152,Lower
10/5/1987,,127.71,Lower
10/11/1987,,141,Lower
1/29/1988,,173.71,Lower
10/7/1988,,133.71,Lower
1/27/1989,,157.71,Lower
3/15/1989,,116,Lower
10/11/1989,,113,Lower
1/25/1990,,143.71,Lower
3/7/1990,,107,Lower
10/10/1990,,60,Lower
1/31/1991,,120.71,Lower
10/18/1991,,45,Lower
3/12/1992,,85,Lower
10/23/1992,,50,Lower
1/28/1993,,98.71,Lower
3/18/1993,,83,Lower
10/7/1993,,88.71,Lower
10/14/1993,,64,Lower
1/27/1994,,108.71,Lower
3/10/1994,,86,Lower
10/13/1994,,56,Lower
2/16/1995,,93.71,Lower
3/16/1995,,82,Lower
10/5/1995,,86.71,Lower
1/11/1996,,64.71,Lower
3/21/1996,,94,Lower
10/8/1996,,90.71,Lower
10/18/1996,,79,Lower
1/9/1997,,110.71,Lower
3/20/1997,,100,Lower
10/17/1997,,83,Lower
1/8/1998,,122.71,Lower
3/12/1998,,109,Lower
10/8/1998,,103.71,Lower
10/15/1998,,105,Lower
1/7/1999,,129.71,Lower
3/4/1999,,116,Lower
10/7/1999,,115.71,Lower
10/14/1999,,111,Lower
1/6/2000,,139.71,Lower
3/16/2000,,123,Lower
10/12/2000,,105,Lower
1/25/2001,,140.71,Lower
3/8/2001,,118,Lower
10/4/2001,,92.71,Lower
10/11/2001,,86,Lower
1/10/2002,,139.71,Lower
3/14/2002,,101,Lower
10/17/2002,,94,Lower
1/30/2003,,125.71,Lower
3/20/2003,,100,Lower
10/23/2003,,88,Lower
1/28/2004,,122.71,Lower
3/19/2004,,107,Lower
10/15/2004,,81,Lower
1/27/2005,,116.71,Lower
3/17/2005,,99,Lower
10/13/2005,,100,Lower
1/11/2006,,131.71,Lower
3/16/2006,,105,Lower
10/12/2006,,96,Lower
10/20/2006,,118.71,Lower
1/12/2007,,134.71,Lower
