Date,BLS,Alt,Aquifer
1/27/1922,,217.05,Upper
10/24/1922,,216.65,Upper
11/5/1923,,215.65,Upper
11/19/1924,,210.65,Upper
3/25/1925,,214.25,Upper
10/26/1925,,208.45,Upper
3/30/1926,,208.25,Upper
9/1/1926,,207.85,Upper
3/1/1927,,222.35,Upper
9/1/1927,,217.65,Upper
3/1/1928,,219.85,Upper
9/1/1928,,214.95,Upper
11/8/1929,,205.95,Upper
11/10/1930,,201.15,Upper
10/23/1931,,198.75,Upper
11/15/1932,,202.05,Upper
1/30/1934,,201.25,Upper
12/28/1934,,199.85,Upper
12/2/1937,,201.45,Upper
12/6/1938,,206.65,Upper
11/8/1939,,201.65,Upper
12/1/1939,,201.85,Upper
1/2/1940,,202.05,Upper
11/22/1941,,202.85,Upper
3/24/1942,,212.05,Upper
11/30/1942,,203.85,Upper
3/29/1943,,211.05,Upper
11/29/1943,,202.75,Upper
3/21/1944,,204.75,Upper
12/4/1944,,200.45,Upper
3/6/1945,,203.55,Upper
6/4/1945,,201.15,Upper
1/25/1946,,207.45,Upper
3/11/1946,,188.35,Upper
7/24/1946,,181.05,Upper
3/4/1947,,208.85,Upper
12/3/1947,,201.05,Upper
3/17/1948,,210.25,Upper
7/14/1948,,202.65,Upper
12/8/1949,,202.05,Upper
3/2/1950,,203.25,Upper
12/4/1950,,201.25,Upper
3/8/1951,,205.15,Upper
10/15/1951,,200.95,Upper
3/20/1952,,208.25,Upper
10/22/1952,,204.15,Upper
1/5/1953,,203.65,Upper
10/14/1953,,201.85,Upper
10/15/1954,,202.75,Upper
2/3/1955,,203.85,Upper
10/25/1955,,198.35,Upper
2/29/1956,,201.15,Upper
12/7/1956,,198.05,Upper
3/7/1957,,197.15,Upper
12/2/1957,,195.45,Upper
2/23/1958,,197.75,Upper
1/2/1959,,195.95,Upper
12/7/1959,,188.55,Upper
3/3/1960,,189.35,Upper
12/8/1960,,183.95,Upper
2/21/1961,,184.55,Upper
12/7/1961,,178.25,Upper
3/1/1962,,178.25,Upper
10/31/1962,,187.15,Upper
2/15/1963,,182.95,Upper
2/19/1963,,191.19,Upper
2/14/1964,,188.99,Upper
10/6/1964,,182.29,Upper
11/1/1964,,186.16,Upper
2/12/1965,,189.39,Upper
2/8/1966,,192.09,Upper
2/13/1967,,189.19,Upper
2/22/1968,,189.69,Upper
3/7/1969,,184.69,Upper
2/11/1970,,189.19,Upper
11/16/1970,,179.09,Upper
2/15/1971,,184.39,Upper
11/15/1971,,174.89,Upper
2/9/1972,,179.19,Upper
10/11/1972,,158.19,Upper
2/13/1973,,166.09,Upper
10/17/1973,,173.69,Upper
2/6/1974,,178.19,Upper
10/10/1974,,176.59,Upper
1/30/1975,,176.19,Upper
10/13/1975,,170.19,Upper
1/28/1976,,165.69,Upper
10/8/1976,,158.19,Upper
1/24/1977,,152.39,Upper
9/7/1977,,119.39,Upper
10/14/1977,,136.19,Upper
1/31/1978,,140.69,Upper
3/27/1978,,136.19,Upper
7/11/1978,,144.19,Upper
10/10/1978,,155.19,Upper
1/29/1979,,157.19,Upper
3/26/1979,,158.39,Upper
9/24/1979,,157.99,Upper
1/2/1980,,141.19,Upper
2/4/1980,,160.19,Upper
11/14/1980,,160.19,Upper
2/6/1981,,161.19,Upper
9/28/1981,,165.19,Upper
1/29/1982,,155.19,Upper
10/6/1982,,159.19,Upper
2/3/1983,,149.19,Upper
11/3/1983,,156.19,Upper
2/1/1984,,167.19,Upper
11/7/1984,,165.69,Upper
1/29/1985,,202.19,Upper
10/18/1985,,161.29,Upper
1/27/1986,,161.39,Upper
9/30/1986,,161.19,Upper
1/27/1987,,162.29,Upper
10/6/1987,,162.79,Upper
1/31/1988,,162.69,Upper
10/7/1988,,162.69,Upper
1/27/1989,,161.59,Upper
9/28/1989,,161.39,Upper
2/4/1990,,162.39,Upper
11/16/1990,,153.19,Upper
2/13/1991,,147.19,Upper
10/7/1991,,144.19,Upper
1/31/1992,,131.19,Upper
9/24/1992,,129.19,Upper
1/27/1993,,138.19,Upper
10/2/1993,,161.19,Upper
2/14/1994,,141.19,Upper
10/12/1994,,153.19,Upper
1/17/1997,,96.19,Upper
10/22/1997,,92.19,Upper
10/23/1998,,126.69,Upper
2/22/1999,,121.19,Upper
10/19/1999,,119.19,Upper
1/31/2000,,120.19,Upper
1/25/2001,,107.19,Upper
2/6/2003,,111.19,Upper
9/26/2003,,101.19,Upper
3/3/2004,,143.19,Upper
2/4/2005,,103.19,Upper
10/17/2005,,66.19,Upper
10/19/2005,,60.16,Upper
2/1/2006,,63.16,Upper
10/24/2006,,69.16,Upper
2/20/2007,,56.16,Upper
2/28/2011,,7.16,Upper
2/25/2013,,-2.84,Upper
2/19/2014,,-25.84,Upper
3/9/2017,,-70,Upper
3/13/2018,,-73,Upper
10/15/2018,,-83,Upper
3/14/2019,,-72,Upper
10/18/2019,,-83,Upper
3/11/2020,,-72,Upper
11/19/1941,,202.34,Lower
3/23/1942,,206.14,Lower
12/12/1942,,202.44,Lower
