Date,BLS,Alt,Aquifer
12/11/1941,,48.6,Upper
1/17/1942,,48.4,Upper
3/10/1942,,53.4,Upper
4/2/1942,,54.9,Upper
4/23/1942,,54.9,Upper
5/27/1942,,53,Upper
7/9/1942,,50.1,Upper
8/12/1942,,48.4,Upper
9/22/1942,,48.2,Upper
11/25/1942,,48.2,Upper
10/15/1943,,46.4,Upper
2/22/1944,,47.9,Upper
4/10/1944,,49.1,Upper
12/5/1944,,44.6,Upper
9/11/1945,,43.6,Upper
1/10/1946,,45.3,Upper
2/27/1946,,37.8,Upper
8/5/1946,,42.2,Upper
11/18/1946,,41.2,Upper
4/29/1947,,41.8,Upper
7/14/1947,,38.3,Upper
10/24/1947,,39.8,Upper
1/12/1948,,38.6,Upper
7/20/1948,,40.4,Upper
10/14/1948,,37.6,Upper
1/13/1949,,41.4,Upper
4/18/1949,,38.6,Upper
7/14/1949,,36.7,Upper
10/12/1949,,35.8,Upper
1/12/1950,,35,Upper
4/5/1950,,35.3,Upper
7/12/1950,,34.1,Upper
10/4/1950,,32.6,Upper
1/5/1951,,35,Upper
4/25/1951,,33.3,Upper
8/6/1951,,31.2,Upper
8/31/1951,,29.7,Upper
9/28/1951,,30,Upper
10/15/1951,,29.7,Upper
1/9/1952,,29.9,Upper
4/16/1952,,37.2,Upper
9/30/1952,,33.4,Upper
4/7/1953,,38.5,Upper
10/20/1953,,33.4,Upper
10/18/1954,,29.6,Upper
3/30/1955,,29.1,Upper
10/18/1955,,26.7,Upper
3/26/1956,,36.6,Upper
10/11/1956,,28.6,Upper
1/7/1957,,28,Upper
1/28/1957,,30,Upper
3/8/1957,,30.9,Upper
4/3/1957,,30.8,Upper
10/16/1957,,7.98,Upper
4/15/1958,,28.48,Upper
3/24/1959,,25.08,Upper
10/12/1959,,14.68,Upper
3/21/1960,,21.18,Upper
10/12/1960,,4.88,Upper
3/10/1961,,15.98,Upper
10/19/1961,,4.78,Upper
4/2/1962,,16.18,Upper
10/16/1962,,3.78,Upper
3/12/1963,,17.98,Upper
10/9/1963,,2.48,Upper
3/5/1964,,20.68,Upper
10/5/1964,,-16.12,Upper
3/19/1965,,13.08,Upper
10/4/1965,,-9.02,Upper
3/16/1966,,17.78,Upper
10/17/1966,,-6.62,Upper
3/7/1967,,18.38,Upper
10/5/1967,,-4.52,Upper
3/5/1968,,20.08,Upper
10/17/1968,,-1.32,Upper
3/11/1969,,21.28,Upper
4/2/1969,,21.48,Upper
10/15/1969,,-0.62,Upper
3/18/1970,,22.38,Upper
10/7/1970,,0.08,Upper
3/9/1971,,19.18,Upper
10/14/1971,,-2.42,Upper
3/10/1972,,14.88,Upper
10/4/1972,,-12.12,Upper
3/20/1973,,19.48,Upper
10/19/1973,,-7.22,Upper
3/6/1974,,19.48,Upper
10/18/1974,,2.48,Upper
3/5/1975,,20.18,Upper
10/15/1975,,1.88,Upper
3/10/1976,,-23.52,Upper
10/5/1976,,-10.02,Upper
2/16/1977,,-14.8,Upper
2/28/1977,,-41.7,Upper
3/28/1977,,-38.1,Upper
4/29/1977,,-87.9,Upper
5/27/1977,,-76.9,Upper
6/27/1977,,-90.6,Upper
7/29/1977,,-80,Upper
9/1/1977,,-57.8,Upper
9/26/1977,,-29.2,Upper
10/27/1977,,-12.7,Upper
12/1/1977,,-1.7,Upper
12/22/1977,,2.6,Upper
1/27/1978,,10,Upper
2/21/1978,,14.2,Upper
4/4/1978,,17.1,Upper
4/28/1978,,-4.5,Upper
5/30/1978,,-57.8,Upper
6/30/1978,,-72.3,Upper
7/28/1978,,-70.3,Upper
8/31/1978,,-47.2,Upper
9/28/1978,,-15.9,Upper
10/30/1978,,-0.1,Upper
11/27/1978,,7.7,Upper
12/21/1978,,11.3,Upper
1/25/1979,,16.1,Upper
2/26/1979,,19.1,Upper
